"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Disciplinary Barriers","Disciplinary","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Personality/Status Conflict","Peer-to-Peer","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Personal Relationships","Peer-to-Peer","social science",1,"M","not border state",0,"Okay and part of it is me trying to understand your frame of reference. Bec..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"Yeah. Let me put it this way. There is interest, and the best way I can des..."
"ID57","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"Yeah. Let me put it this way. There is interest, and the best way I can des..."
"ID57","Description of Funders","Presence of Funding","social science",1,"M","not border state",0,"Sure. And I understand that we are a tuition-drive institution and we can p..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"Sure. And I understand that we are a tuition-drive institution and we can p..."
"ID57","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"Sure. And I understand that we are a tuition-drive institution and we can p..."
"ID57","Funding Difficulties","Presence of Funding","social science",1,"M","not border state",0,"Sure. And I understand that we are a tuition-drive institution and we can p..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Funding Difficulties","Presence of Funding","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Lack of Interest - Mexico","Challenges","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Lack of Interest - USA","Challenges","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"Well, a couple things. One would be a little more flexibility in terms of t..."
"ID57","Cross-Cultural Understanding","Sociocultural and Political Context","social science",1,"M","not border state",0,"You are absolutely right. There is no golden formula, and the argument that..."
"ID57","Funding Difficulties","Presence of Funding","social science",1,"M","not border state",0,"You are absolutely right. There is no golden formula, and the argument that..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"You are absolutely right. There is no golden formula, and the argument that..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"I am used to working peer-to-peer. I have, as someone who has directed doct..."
"ID57","Personal Relationships","Peer-to-Peer","social science",1,"M","not border state",0,"I am used to working peer-to-peer. I have, as someone who has directed doct..."
"ID57","Funding Difficulties","Presence of Funding","social science",1,"M","not border state",0,"I am used to working peer-to-peer. I have, as someone who has directed doct..."
"ID57","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"I am used to working peer-to-peer. I have, as someone who has directed doct..."
"ID57","Advisor","Academic Trajectory","social science",1,"M","not border state",0,"I am used to working peer-to-peer. I have, as someone who has directed doct..."
"ID57","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Well I canÕt answer institutions in general. But over the years, IÕve done ..."
"ID57","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"Well I canÕt answer institutions in general. But over the years, IÕve done ..."
"ID57","Prior Collaboration Experience","Academic Trajectory","social science",1,"M","not border state",0,"Well I canÕt answer institutions in general. But over the years, IÕve done ..."
